AppRating,AppReviews,AppSize,NumberOfInstallations,CurrentAndroidVersion,,,,,,,,
4.00,39682.00,6.20,1000000.00,4.10,,,,,,,,
4.00,18478.00,1.70,1000000.00,2.30,,,,,,,,
4.60,12.00,10.00,1000.00,4.10,,,,,,,,
4.00,32879.00,3.20,5000000.00,4.00,,,,,,,,
4.30,85.00,30.00,10000.00,5.00,,,,,,,,
4.30,23.00,11.00,5000.00,5.00,,,,,,,,
3.90,34612.00,2.40,5000000.00,4.10,,,,,,,,
5.00,2.00,1.70,10.00,4.00,,,,,,,,
4.00,593.00,3.30,100000.00,3.00,,,,,,,,
4.10,253207.00,13.00,10000000.00,4.40,,,,,,,,
3.90,23348.00,3.20,5000000.00,4.00,,,,,,,,
4.20,133.00,7.90,10000.00,4.20,,,,,,,,
4.30,46242.00,5.20,1000000.00,4.00,,,,,,,,
4.50,40467.00,22.00,1000000.00,4.10,,,,,,,,
4.40,16192.00,1.60,1000000.00,4.00,,,,,,,,
4.10,802.00,9.40,50000.00,4.10,,,,,,,,
4.20,58981.00,5.40,10000000.00,4.40,,,,,,,,
4.50,177.00,1.10,10000.00,2.20,,,,,,,,
4.60,148715.00,3.30,10000000.00,4.00,,,,,,,,
4.10,24565.00,5.50,1000000.00,2.20,,,,,,,,
3.90,1322.00,4.20,100000.00,4.20,,,,,,,,
4.70,59632.00,10.00,1000000.00,4.10,,,,,,,,
3.90,8780.00,5.00,1000000.00,4.20,,,,,,,,
4.30,38607.00,2.90,1000000.00,2.30,,,,,,,,
2.90,90.00,30.00,10000.00,4.00,,,,,,,,
4.40,283.00,5.40,10000.00,4.00,,,,,,,,
3.70,55.00,3.70,5000.00,4.40,,,,,,,,
4.40,25.00,2.90,5000.00,4.40,,,,,,,,
4.10,942.00,3.00,100000.00,3.00,,,,,,,,
2.80,11.00,11.00,1000.00,3.00,,,,,,,,
4.90,18.00,3.00,1000.00,4.30,,,,,,,,
3.40,44.00,6.30,1000.00,4.10,,,,,,,,
2.80,54.00,20.00,5000.00,4.00,,,,,,,,
2.50,450.00,97.00,10000.00,4.10,,,,,,,,
4.70,51.00,0.26,1000.00,2.10,,,,,,,,
3.10,50.00,4.90,1000.00,2.30,,,,,,,,
3.20,11.00,36.00,1000.00,4.00,,,,,,,,
4.30,15.00,0.16,5000.00,2.20,,,,,,,,
3.90,27.00,3.00,1000.00,4.10,,,,,,,,
3.60,7.00,16.00,1000.00,2.20,,,,,,,,
3.20,6.00,0.46,100.00,4.10,,,,,,,,
3.50,11.00,5.20,1000.00,4.30,,,,,,,,
3.30,64.00,5.70,5000.00,6.00,,,,,,,,
2.40,32.00,8.50,5000.00,4.00,,,,,,,,
4.40,5985.00,5.90,500000.00,4.10,,,,,,,,
2.80,5.00,0.63,50.00,2.20,,,,,,,,
5.00,3.00,1.70,500.00,4.10,,,,,,,,
4.40,426.00,21.00,5000.00,4.00,,,,,,,,
5.00,3.00,4.00,100.00,4.40,,,,,,,,
3.30,78.00,17.00,10000.00,5.00,,,,,,,,
2.90,61.00,4.10,10000.00,4.10,,,,,,,,
4.10,56.00,0.03,1000.00,2.20,,,,,,,,
4.60,18.00,1.80,100.00,4.00,,,,,,,,
2.20,160.00,32.00,50000.00,4.40,,,,,,,,
4.30,505.00,0.29,10000.00,2.10,,,,,,,,
5.00,20.00,4.20,10.00,4.00,,,,,,,,
2.50,2055.00,17.00,100000.00,4.40,,,,,,,,
3.00,29.00,37.00,5000.00,5.00,,,,,,,,
3.70,794.00,15.00,100000.00,4.10,,,,,,,,
5.00,1.00,3.80,10.00,4.40,,,,,,,,
5.00,12.00,0.78,100.00,3.00,,,,,,,,
4.10,89.00,33.00,5000.00,4.00,,,,,,,,
4.10,905.00,4.00,50000.00,4.00,,,,,,,,
4.60,11872.00,62.00,100000.00,4.30,,,,,,,,
4.50,364013.00,27.00,1000000.00,4.10,,,,,,,,
3.30,707.00,15.00,100000.00,2.30,,,,,,,,
4.40,13079.00,30.00,500000.00,4.00,,,,,,,,
4.70,4856.00,18.00,50000.00,4.00,,,,,,,,
4.70,2910.00,5.30,50000.00,4.10,,,,,,,,
4.00,3745.00,31.00,1000000.00,4.00,,,,,,,,
4.50,2032.00,50.00,50000.00,4.10,,,,,,,,
4.30,596.00,22.00,50000.00,4.10,,,,,,,,
4.60,166.00,2.60,10000.00,3.10,,,,,,,,
4.70,456474.00,86.00,5000000.00,4.40,,,,,,,,
4.40,267395.00,71.00,5000000.00,4.40,,,,,,,,
4.00,45359.00,32.00,1000000.00,4.40,,,,,,,,
4.20,25427.00,9.20,1000000.00,4.00,,,,,,,,
4.10,14432.00,16.00,1000000.00,4.40,,,,,,,,
4.30,226295.00,4.20,10000000.00,2.20,,,,,,,,
4.70,253155.00,3.50,5000000.00,4.00,,,,,,,,
4.30,549900.00,60.00,10000000.00,4.10,,,,,,,,
3.10,1073.00,5.90,100000.00,4.00,,,,,,,,
4.00,154108.00,78.00,5000000.00,2.30,,,,,,,,
4.50,155998.00,12.00,10000000.00,4.40,,,,,,,,
4.40,72161.00,4.90,1000000.00,4.00,,,,,,,,
4.40,43088.00,3.00,1000000.00,4.00,,,,,,,,
4.60,6320.00,6.30,100000.00,4.40,,,,,,,,
4.60,14089.00,8.40,500000.00,4.10,,,,,,,,
4.30,26452.00,4.00,1000000.00,2.10,,,,,,,,
4.30,6120.00,1.90,100000.00,6.00,,,,,,,,
3.90,7801.00,0.20,1000000.00,1.50,,,,,,,,
4.50,57449.00,5.00,1000000.00,4.00,,,,,,,,
4.70,7566.00,4.00,500000.00,4.10,,,,,,,,
4.30,4649.00,30.00,100000.00,5.00,,,,,,,,
4.60,10484.00,9.00,1000000.00,4.10,,,,,,,,
4.20,2537.00,8.50,500000.00,4.00,,,,,,,,
4.20,86172.00,13.00,1000000.00,4.00,,,,,,,,
4.10,661.00,3.40,100000.00,4.10,,,,,,,,
4.60,7969.00,20.00,100000.00,4.40,,,,,,,,
4.40,688.00,4.40,50000.00,4.00,,,,,,,,
3.70,56664.00,8.30,1000000.00,2.30,,,,,,,,
4.40,2295.00,19.00,100000.00,5.00,,,,,,,,
3.90,1290.00,6.40,100000.00,4.10,,,,,,,,
4.30,15618.00,2.40,1000000.00,2.30,,,,,,,,
4.30,11402.00,5.30,1000000.00,5.00,,,,,,,,
4.50,1007.00,5.20,100000.00,4.10,,,,,,,,
4.50,401648.00,70.00,10000000.00,4.00,,,,,,,,
4.50,8193.00,41.00,500000.00,4.00,,,,,,,,
4.50,97.00,1.90,10000.00,4.10,,,,,,,,
4.70,1115.00,39.00,100000.00,4.30,,,,,,,,
4.30,1853.00,5.80,500000.00,4.00,,,,,,,,
4.40,1623.00,11.00,1000000.00,4.00,,,,,,,,
4.50,787.00,6.90,100000.00,4.00,,,,,,,,
4.30,18.00,15.00,5000.00,4.10,,,,,,,,
4.30,1922.00,4.70,500000.00,4.10,,,,,,,,
4.20,175.00,8.20,50000.00,4.00,,,,,,,,
4.20,784.00,18.00,100000.00,4.10,,,,,,,,
4.30,1283.00,4.40,100000.00,4.10,,,,,,,,
4.20,67.00,15.00,10000.00,4.00,,,,,,,,
4.70,10786.00,9.40,500000.00,4.30,,,,,,,,
4.10,623.00,3.00,100000.00,3.00,,,,,,,,
4.30,39.00,12.00,5000.00,4.00,,,,,,,,
4.10,293.00,3.40,100000.00,4.00,,,,,,,,
3.80,4813.00,5.10,100000.00,2.20,,,,,,,,
4.50,12.00,2.00,1000.00,4.10,,,,,,,,
4.10,3003.00,3.20,1000000.00,4.00,,,,,,,,
4.30,48.00,11.00,5000.00,4.00,,,,,,,,
4.50,16.00,14.00,1000.00,4.00,,,,,,,,
4.10,88.00,7.70,10000.00,4.10,,,,,,,,
4.40,49.00,12.00,10000.00,4.10,,,,,,,,
4.30,694.00,3.80,100000.00,4.20,,,,,,,,
4.40,634.00,8.10,100000.00,2.20,,,,,,,,
4.30,131.00,5.40,50000.00,4.10,,,,,,,,
4.10,56.00,10.00,5000.00,4.00,,,,,,,,
4.60,666.00,8.70,100000.00,4.00,,,,,,,,
4.70,25.00,3.80,10000.00,4.00,,,,,,,,
4.20,93.00,5.60,10000.00,4.10,,,,,,,,
3.70,121.00,3.80,10000.00,4.00,,,,,,,,
4.70,38.00,4.10,5000.00,4.20,,,,,,,,
4.40,39.00,11.00,5000.00,4.10,,,,,,,,
4.70,19.00,5.70,1000.00,4.00,,,,,,,,
4.20,91.00,3.80,10000.00,4.10,,,,,,,,
4.60,12111.00,9.10,500000.00,4.30,,,,,,,,
4.50,132.00,2.50,5000.00,4.00,,,,,,,,
4.80,38.00,6.70,1000.00,4.40,,,,,,,,
3.70,42.00,11.00,5000.00,4.00,,,,,,,,
4.30,132.00,7.70,10000.00,4.10,,,,,,,,
4.20,302.00,7.00,50000.00,4.10,,,,,,,,
3.60,742.00,43.00,100000.00,4.10,,,,,,,,
4.10,336.00,13.00,100000.00,4.10,,,,,,,,
2.30,41.00,20.00,10000.00,4.00,,,,,,,,
4.30,8432.00,59.00,500000.00,4.10,,,,,,,,
4.60,42.00,3.90,100.00,5.00,,,,,,,,
4.50,7812.00,27.00,50000.00,4.00,,,,,,,,
4.00,3.00,16.00,1000.00,4.10,,,,,,,,
4.20,1661.00,63.00,10000.00,4.00,,,,,,,,
4.60,617.00,12.00,10000.00,3.20,,,,,,,,
4.20,9659.00,30.00,100000.00,2.30,,,,,,,,
4.50,2576.00,44.00,10000.00,4.00,,,,,,,,
4.30,19373.00,43.00,1000000.00,4.40,,,,,,,,
4.40,3358.00,17.00,100000.00,2.30,,,,,,,,
3.60,145646.00,42.00,10000000.00,4.40,,,,,,,,
4.00,3.00,6.30,500.00,4.20,,,,,,,,
2.80,1911.00,20.00,100000.00,4.30,,,,,,,,
3.80,28140.00,16.00,1000000.00,4.20,,,,,,,,
4.10,5485.00,13.00,1000000.00,3.20,,,,,,,,
3.80,11250.00,6.30,100000.00,4.20,,,,,,,,
3.40,15.00,2.70,10000.00,2.20,,,,,,,,
4.50,5093.00,56.00,500000.00,4.20,,,,,,,,
4.30,8450.00,1.10,100000.00,2.20,,,,,,,,
3.10,194.00,26.00,100000.00,4.40,,,,,,,,
4.60,13492.00,56.00,100000.00,4.10,,,,,,,,
3.30,272.00,0.79,100000.00,2.20,,,,,,,,
3.90,2362.00,25.00,100000.00,2.30,,,,,,,,
4.20,139432.00,4.70,10000000.00,2.10,,,,,,,,
4.90,707.00,6.00,10000.00,4.10,,,,,,,,
3.90,1638.00,4.90,100000.00,4.30,,,,,,,,
3.40,6512.00,18.00,1000000.00,4.40,,,,,,,,
4.20,68270.00,66.00,1000000.00,4.40,,,,,,,,
3.80,21381.00,41.00,1000000.00,4.40,,,,,,,,
4.60,58575.00,96.00,1000000.00,4.10,,,,,,,,
4.40,32881.00,76.00,1000000.00,4.10,,,,,,,,
4.00,6.00,4.20,1000.00,4.00,,,,,,,,
4.20,10225.00,36.00,1000000.00,5.00,,,,,,,,
4.20,441.00,24.00,100000.00,4.10,,,,,,,,
4.50,455496.00,35.00,10000000.00,4.40,,,,,,,,
4.60,84.00,23.00,1000.00,3.20,,,,,,,,
4.60,358633.00,19.00,10000000.00,4.00,,,,,,,,
3.70,23347.00,7.60,5000000.00,2.30,,,,,,,,
4.10,1626.00,96.00,100000.00,4.10,,,,,,,,
4.20,14432.00,35.00,500000.00,4.00,,,,,,,,
4.50,14253.00,81.00,1000000.00,4.00,,,,,,,,
4.60,15829.00,95.00,1000000.00,4.00,,,,,,,,
4.50,101738.00,10.00,1000000.00,4.00,,,,,,,,
4.40,372553.00,21.00,10000000.00,4.10,,,,,,,,
3.30,6716.00,4.70,500000.00,4.40,,,,,,,,
4.20,3345.00,27.00,1000000.00,4.10,,,,,,,,
4.20,200450.00,25.00,10000000.00,4.10,,,,,,,,
4.00,42182.00,3.40,1000000.00,4.10,,,,,,,,
4.00,87.00,33.00,10000.00,4.00,,,,,,,,
4.00,2700.00,5.70,500000.00,4.10,,,,,,,,
3.50,2310.00,3.10,500000.00,4.10,,,,,,,,
3.90,3847.00,4.30,1000000.00,4.10,,,,,,,,
3.90,85317.00,4.50,5000000.00,4.00,,,,,,,,
4.10,265.00,46.00,10000.00,4.00,,,,,,,,
4.40,54.00,33.00,500.00,4.10,,,,,,,,
4.20,1013.00,58.00,50000.00,4.00,,,,,,,,
4.40,2311.00,9.30,100000.00,4.00,,,,,,,,
4.30,2419.00,6.20,100000.00,4.00,,,,,,,,
4.10,97209.00,6.70,1000000.00,4.00,,,,,,,,
4.00,4518.00,41.00,1000000.00,4.10,,,,,,,,
4.30,146.00,6.00,10000.00,4.00,,,,,,,,
4.40,3397.00,9.50,50000.00,4.00,,,,,,,,
4.50,3580.00,60.00,100000.00,4.40,,,,,,,,
4.60,18.00,31.00,100.00,7.00,,,,,,,,
3.70,11748.00,36.00,1000000.00,4.00,,,,,,,,
3.80,1205.00,4.30,100000.00,4.00,,,,,,,,
3.40,267.00,1.50,10000.00,4.00,,,,,,,,
4.30,183.00,68.00,10000.00,4.10,,,,,,,,
3.80,76.00,1.20,1000.00,2.20,,,,,,,,
4.70,429.00,12.00,10000.00,4.00,,,,,,,,
4.40,138872.00,22.00,10000000.00,4.10,,,,,,,,
4.40,1091.00,45.00,50000.00,2.00,,,,,,,,
4.10,11788.00,62.00,1000000.00,4.00,,,,,,,,
4.40,23022.00,80.00,1000000.00,4.10,,,,,,,,
4.00,22.00,34.00,1000.00,2.30,,,,,,,,
3.90,1985.00,3.50,500000.00,4.10,,,,,,,,
4.30,3725.00,67.00,100000.00,4.00,,,,,,,,
4.20,1357.00,58.00,50000.00,4.00,,,,,,,,
3.30,19291.00,5.10,1000000.00,4.10,,,,,,,,
4.00,68.00,5.50,5000.00,2.30,,,,,,,,
4.60,87766.00,12.00,1000000.00,2.30,,,,,,,,
4.10,14002.00,19.00,1000000.00,4.00,,,,,,,,
4.10,22896.00,19.00,1000000.00,4.00,,,,,,,,
3.40,107778.00,8.80,10000000.00,2.20,,,,,,,,
3.40,2218.00,11.00,500000.00,4.00,,,,,,,,
4.10,10676.00,12.00,1000000.00,4.10,,,,,,,,
4.00,2596.00,32.00,500000.00,5.00,,,,,,,,
3.40,71852.00,22.00,5000000.00,4.10,,,,,,,,
3.20,4908.00,38.00,500000.00,4.00,,,,,,,,
3.90,2046.00,60.00,100000.00,4.40,,,,,,,,
3.60,3227.00,35.00,500000.00,4.10,,,,,,,,
3.80,253.00,15.00,50000.00,4.10,,,,,,,,
3.90,1576.00,43.00,50000.00,4.10,,,,,,,,
1.00,2.00,4.40,500.00,4.00,,,,,,,,
4.60,14.00,2.10,1000.00,2.30,,,,,,,,
4.90,15.00,23.00,100.00,2.30,,,,,,,,
2.60,5.00,0.64,500.00,4.20,,,,,,,,
3.90,2962.00,4.20,100000.00,2.20,,,,,,,,
3.50,13.00,7.90,1000.00,5.00,,,,,,,,
3.20,768.00,1.40,100000.00,1.50,,,,,,,,
3.30,35.00,0.92,1000.00,2.20,,,,,,,,
3.80,21423.00,84.00,1000000.00,2.30,,,,,,,,
3.90,22382.00,6.60,1000000.00,2.20,,,,,,,,
4.60,877576.00,12.00,10000000.00,2.00,,,,,,,,
1.80,12.00,14.00,1000.00,4.10,,,,,,,,
4.30,9.00,5.00,500.00,4.00,,,,,,,,
3.90,1417.00,2.90,10000.00,4.10,,,,,,,,
4.80,5.00,8.40,100.00,4.10,,,,,,,,
3.70,631.00,3.00,100000.00,2.30,,,,,,,,
4.00,1.00,2.60,10.00,4.00,,,,,,,,
4.10,22032.00,3.70,1000000.00,4.10,,,,,,,,
4.60,162933.00,100.00,5000000.00,4.10,,,,,,,,
4.00,127.00,5.80,10000.00,2.20,,,,,,,,
4.80,4.00,4.50,1000.00,2.20,,,,,,,,
4.00,9.00,3.10,500.00,2.30,,,,,,,,
3.50,2.00,22.00,50.00,4.20,,,,,,,,
3.00,2.00,49.00,500.00,4.10,,,,,,,,
4.60,477.00,1.60,10000.00,4.00,,,,,,,,
1.60,39.00,8.90,1000.00,4.10,,,,,,,,
3.80,110.00,22.00,5000.00,2.30,,,,,,,,
1.70,10.00,23.00,500.00,2.20,,,,,,,,
4.60,190086.00,94.00,1000000.00,2.20,,,,,,,,
5.00,3.00,6.30,500.00,2.20,,,,,,,,
4.60,8.00,1.10,1000.00,2.20,,,,,,,,
4.40,63779.00,95.00,1000000.00,5.00,,,,,,,,
4.50,1312936.00,21.00,10000000.00,4.40,,,,,,,,
3.80,25.00,9.50,1000.00,2.20,,,,,,,,
4.00,4.00,24.00,100.00,4.00,,,,,,,,
4.10,10.00,1.50,1000.00,2.10,,,,,,,,
5.00,1.00,7.90,10.00,4.10,,,,,,,,
5.00,18.00,13.00,100.00,4.10,,,,,,,,
1.00,1.00,24.00,50.00,2.20,,,,,,,,
4.60,137338.00,51.00,5000000.00,4.10,,,,,,,,
2.40,44.00,49.00,1000.00,4.30,,,,,,,,
4.50,18.00,0.99,1000.00,4.00,,,,,,,,
4.40,199739.00,66.00,10000000.00,4.00,,,,,,,,
4.30,206.00,32.00,1000.00,4.00,,,,,,,,
5.00,1.00,2.90,100.00,4.00,,,,,,,,
4.10,6231.00,8.90,100000.00,4.20,,,,,,,,
3.80,499.00,47.00,10000.00,5.00,,,,,,,,
3.90,168.00,2.10,50000.00,2.30,,,,,,,,
3.10,124.00,12.00,10000.00,4.10,,,,,,,,
4.70,24985.00,7.80,500000.00,4.10,,,,,,,,
3.50,7578.00,25.00,1000000.00,4.20,,,,,,,,
4.60,436615.00,10.00,10000000.00,4.00,,,,,,,,
4.50,465831.00,8.90,10000000.00,4.00,,,,,,,,
4.50,67707.00,4.80,1000000.00,4.00,,,,,,,,
4.40,4847.00,3.20,100000.00,4.00,,,,,,,,
4.30,1133539.00,4.70,10000000.00,4.00,,,,,,,,
4.20,20941.00,2.00,1000000.00,4.00,,,,,,,,
4.60,93930.00,14.00,5000000.00,4.20,,,,,,,,
4.50,5174.00,4.70,100000.00,4.00,,,,,,,,
3.80,935.00,22.00,50000.00,4.30,,,,,,,,
4.30,19234.00,14.00,500000.00,4.00,,,,,,,,
4.60,7605.00,4.30,500000.00,4.30,,,,,,,,
3.60,12993.00,5.20,1000000.00,2.20,,,,,,,,
4.20,868.00,0.31,50000.00,4.00,,,,,,,,
4.70,14051.00,8.70,100000.00,4.00,,,,,,,,
4.30,1419.00,0.49,50000.00,4.00,,,,,,,,
4.70,4595.00,2.50,100000.00,4.00,,,,,,,,
4.80,3390.00,9.20,100000.00,4.10,,,,,,,,
3.10,500.00,39.00,50000.00,4.10,,,,,,,,
4.50,23599.00,96.00,100000.00,4.00,,,,,,,,
4.50,313.00,6.90,50000.00,1.00,,,,,,,,
4.50,314.00,9.80,50000.00,2.20,,,,,,,,
4.70,101163.00,6.20,5000000.00,4.10,,,,,,,,
4.10,321.00,0.91,100000.00,2.20,,,,,,,,
4.40,265.00,8.20,50000.00,4.10,,,,,,,,
4.60,1048766.00,13.00,10000000.00,4.00,,,,,,,,
3.40,116.00,48.00,5000.00,2.30,,,,,,,,
3.60,5692.00,31.00,1000000.00,4.10,,,,,,,,
3.70,321.00,1.30,50000.00,4.20,,,,,,,,
2.10,86.00,29.00,10000.00,4.30,,,,,,,,
2.00,16.00,17.00,1000.00,4.40,,,,,,,,
3.50,12.00,19.00,5000.00,4.00,,,,,,,,
4.30,158.00,2.60,10000.00,4.00,,,,,,,,
2.40,99.00,71.00,10000.00,4.00,,,,,,,,
4.50,97.00,2.60,10000.00,4.00,,,,,,,,
2.80,29.00,14.00,1000.00,4.00,,,,,,,,
4.50,92.00,5.10,10000.00,4.10,,,,,,,,
2.80,5.00,13.00,1000.00,4.10,,,,,,,,
3.90,314.00,2.60,50000.00,4.00,,,,,,,,
3.20,67.00,65.00,10000.00,4.00,,,,,,,,
3.10,6827.00,8.70,1000000.00,2.30,,,,,,,,
2.40,551.00,0.90,100000.00,4.00,,,,,,,,
4.60,10.00,25.00,100.00,4.00,,,,,,,,
2.90,23.00,4.00,5000.00,3.00,,,,,,,,
4.00,223.00,1.70,50000.00,4.20,,,,,,,,
3.70,770.00,2.40,10000.00,2.30,,,,,,,,
2.30,3.00,8.50,100.00,4.00,,,,,,,,
2.90,118.00,26.00,50000.00,4.00,,,,,,,,
4.60,41.00,2.00,10000.00,4.00,,,,,,,,
4.30,21.00,2.50,1000.00,4.00,,,,,,,,
5.00,1.00,18.00,100.00,4.40,,,,,,,,
4.20,382.00,2.90,100000.00,2.20,,,,,,,,
4.60,13.00,1.30,1000.00,4.10,,,,,,,,
4.50,8.00,1.70,1000.00,4.10,,,,,,,,
4.20,6.00,2.70,100.00,4.00,,,,,,,,
4.80,11.00,0.61,1000.00,4.20,,,,,,,,
3.50,81.00,22.00,10000.00,4.10,,,,,,,,
4.60,166.00,4.20,5000.00,4.00,,,,,,,,
3.50,3484.00,41.00,500000.00,4.00,,,,,,,,
3.60,1522.00,65.00,100000.00,4.40,,,,,,,,
5.00,5.00,15.00,100.00,4.00,,,,,,,,
3.00,2.00,9.30,100.00,2.20,,,,,,,,
2.90,66.00,8.90,10000.00,2.20,,,,,,,,
3.70,20.00,24.00,5000.00,2.20,,,,,,,,
4.60,14.00,4.00,1000.00,4.00,,,,,,,,
4.20,3816.00,31.00,100000.00,3.00,,,,,,,,
3.20,427.00,9.50,100000.00,2.20,,,,,,,,
2.50,1283.00,8.20,100000.00,4.10,,,,,,,,
4.40,17671.00,17.00,1000000.00,4.20,,,,,,,,
4.30,902.00,1.80,100000.00,4.40,,,,,,,,
4.00,44.00,30.00,10000.00,4.10,,,,,,,,
4.50,322.00,31.00,10000.00,4.10,,,,,,,,
3.40,843.00,8.50,100000.00,2.20,,,,,,,,
4.30,25.00,6.30,1000.00,4.10,,,,,,,,
4.30,386.00,6.00,50000.00,4.10,,,,,,,,
4.00,25.00,79.00,5000.00,2.30,,,,,,,,
4.90,9.00,6.30,1000.00,4.10,,,,,,,,
3.40,102.00,2.40,10000.00,2.20,,,,,,,,
4.90,38.00,5.00,1000.00,4.10,,,,,,,,
4.30,56.00,2.00,1000.00,2.10,,,,,,,,
4.70,11.00,4.40,1000.00,4.10,,,,,,,,
4.80,18298.00,8.00,500000.00,2.20,,,,,,,,
4.30,9.00,39.00,1000.00,4.10,,,,,,,,
4.00,6.00,3.50,500.00,5.00,,,,,,,,
3.50,197.00,9.80,10000.00,4.00,,,,,,,,
5.00,6.00,15.00,100.00,4.10,,,,,,,,
4.70,10.00,6.30,1000.00,4.10,,,,,,,,
4.20,37.00,2.20,5000.00,4.00,,,,,,,,
4.40,3375.00,4.20,100000.00,4.10,,,,,,,,
4.20,155.00,16.00,10000.00,5.00,,,,,,,,
5.00,9.00,1.50,100.00,1.60,,,,,,,,
5.00,13.00,0.50,100.00,2.30,,,,,,,,
2.00,9.00,3.40,1000.00,2.30,,,,,,,,
3.70,35.00,13.00,10000.00,2.20,,,,,,,,
3.90,65.00,0.05,5000.00,2.00,,,,,,,,
4.50,171.00,4.80,10000.00,4.00,,,,,,,,
3.10,6697.00,11.00,500000.00,4.00,,,,,,,,
4.50,6156.00,6.60,500000.00,4.00,,,,,,,,
4.70,416.00,16.00,10000.00,4.00,,,,,,,,
4.40,552.00,1.60,5000.00,2.20,,,,,,,,
3.80,5964.00,48.00,500000.00,2.20,,,,,,,,
4.20,3195.00,4.60,100000.00,2.10,,,,,,,,
4.50,115.00,2.80,5000.00,4.10,,,,,,,,
4.50,22.00,23.00,1000.00,4.00,,,,,,,,
4.60,281.00,26.00,5000.00,4.00,,,,,,,,
4.20,15068.00,2.50,1000000.00,2.30,,,,,,,,
4.50,46.00,24.00,1000.00,4.10,,,,,,,,
4.20,449.00,56.00,10000.00,4.00,,,,,,,,
4.20,636.00,4.00,100000.00,4.00,,,,,,,,
4.10,27.00,2.50,1000.00,3.20,,,,,,,,
4.30,1894.00,40.00,100000.00,2.30,,,,,,,,
5.00,7.00,73.00,10.00,4.10,,,,,,,,
4.60,67.00,31.00,10000.00,4.10,,,,,,,,
4.40,16.00,45.00,500.00,4.00,,,,,,,,
4.50,182.00,39.00,10000.00,4.10,,,,,,,,
3.60,28.00,48.00,500.00,1.50,,,,,,,,
4.60,14.00,7.20,5000.00,4.00,,,,,,,,
4.00,127.00,14.00,10000.00,2.20,,,,,,,,
4.60,33.00,11.00,5000.00,4.00,,,,,,,,
4.50,51.00,21.00,5000.00,4.10,,,,,,,,
4.50,64.00,32.00,5000.00,4.10,,,,,,,,
4.80,6.00,16.00,500.00,6.00,,,,,,,,
5.00,4.00,33.00,50.00,2.20,,,,,,,,
4.40,5.00,3.40,50.00,3.00,,,,,,,,
4.00,5.00,1.60,500.00,2.20,,,,,,,,
3.50,13.00,42.00,100.00,4.00,,,,,,,,
5.00,6.00,11.00,100.00,4.40,,,,,,,,
4.00,35.00,48.00,5000.00,4.10,,,,,,,,
4.20,5.00,40.00,50.00,2.00,,,,,,,,
3.90,46.00,20.00,10000.00,2.30,,,,,,,,
4.50,131.00,60.00,10000.00,4.40,,,,,,,,
3.60,215.00,2.60,50000.00,2.10,,,,,,,,
4.20,9.00,22.00,100.00,4.10,,,,,,,,
3.00,6.00,3.20,1000.00,2.30,,,,,,,,
4.00,3.00,5.30,100.00,4.10,,,,,,,,
3.40,30.00,22.00,5000.00,4.10,,,,,,,,
4.90,37.00,10.00,100.00,4.10,,,,,,,,
4.00,2.00,3.30,10.00,4.00,,,,,,,,
4.40,152.00,1.20,10000.00,2.20,,,,,,,,
4.10,395.00,54.00,50000.00,2.30,,,,,,,,
4.40,969.00,26.00,50000.00,2.20,,,,,,,,
4.50,237.00,6.40,10000.00,4.00,,,,,,,,
4.20,632.00,50.00,100000.00,4.10,,,,,,,,
3.90,167.00,2.50,10000.00,4.00,,,,,,,,
3.60,120852.00,21.00,10000000.00,4.00,,,,,,,,
5.00,8.00,7.40,50.00,4.10,,,,,,,,
4.40,3032.00,30.00,1000000.00,4.00,,,,,,,,
3.60,1185.00,3.90,100000.00,4.00,,,,,,,,
4.70,2807.00,9.80,100000.00,4.00,,,,,,,,
4.20,2318.00,4.50,100000.00,2.30,,,,,,,,
4.50,289.00,9.80,10000.00,4.20,,,,,,,,
4.70,642.00,3.20,10000.00,4.00,,,,,,,,
4.30,488.00,2.50,50000.00,3.00,,,,,,,,
4.20,2058.00,2.30,100000.00,4.00,,,,,,,,
4.70,57.00,7.00,1000.00,4.00,,,,,,,,
4.40,457.00,0.56,50000.00,2.10,,,,,,,,
4.10,1238.00,4.70,100000.00,2.30,,,,,,,,
4.50,83.00,4.50,5000.00,4.10,,,,,,,,
4.10,331.00,10.00,50000.00,4.00,,,,,,,,
4.00,146.00,3.00,10000.00,2.30,,,,,,,,
4.30,10355.00,0.85,1000000.00,4.00,,,,,,,,
4.20,994.00,2.80,100000.00,5.00,,,,,,,,
4.20,3606.00,17.00,100000.00,4.40,,,,,,,,
4.10,131.00,3.40,5000.00,1.60,,,,,,,,
4.20,238.00,6.80,10000.00,4.10,,,,,,,,
5.00,8.00,29.00,100.00,4.10,,,,,,,,
4.00,26.00,3.60,1000.00,4.00,,,,,,,,
4.50,17.00,28.00,500.00,4.10,,,,,,,,
4.10,1060.00,2.50,100000.00,4.00,,,,,,,,
4.70,125.00,23.00,10000.00,4.00,,,,,,,,
4.40,417.00,15.00,10000.00,4.20,,,,,,,,
4.90,26.00,6.10,1000.00,4.10,,,,,,,,
3.60,114.00,10.00,10000.00,4.00,,,,,,,,
4.20,268.00,2.40,10000.00,4.10,,,,,,,,
4.40,188.00,3.30,10000.00,4.20,,,,,,,,
4.50,625.00,3.80,10000.00,4.00,,,,,,,,
4.20,10.00,3.10,5000.00,2.30,,,,,,,,
4.20,580.00,2.10,10000.00,2.10,,,,,,,,
